name,date,cases
Branford,2020-05-05,272
Bridgeport,2020-05-05,2193
Bridgewater,2020-05-05,4
Bristol,2020-05-05,420
Brookfield,2020-05-05,137
Brooklyn,2020-05-05,14
Burlington,2020-05-05,18
Canaan,2020-05-05,0
Canterbury,2020-05-05,10
Canton,2020-05-05,66
Chaplin,2020-05-05,2
Cheshire,2020-05-05,145
Chester,2020-05-05,42
Clinton,2020-05-05,33
Colchester,2020-05-05,24
Colebrook,2020-05-05,2
Columbia,2020-05-05,14
Cornwall,2020-05-05,3
Coventry,2020-05-05,26
Cromwell,2020-05-05,82
Danbury,2020-05-05,1459
Darien,2020-05-05,193
Deep River,2020-05-05,7
Derby,2020-05-05,114
Durham,2020-05-05,23
East Granby,2020-05-05,6
East Haddam,2020-05-05,10
East Hampton,2020-05-05,33
East Hartford,2020-05-05,514
East Haven,2020-05-05,314
East Lyme,2020-05-05,94
East Windsor,2020-05-05,59
Eastford,2020-05-05,7
Easton,2020-05-05,27
Ellington,2020-05-05,40
Enfield,2020-05-05,324
Essex,2020-05-05,16
Fairfield,2020-05-05,440
Farmington,2020-05-05,161
Franklin,2020-05-05,2
Glastonbury,2020-05-05,197
Goshen,2020-05-05,8
Granby,2020-05-05,16
Greenwich,2020-05-05,707
Griswold,2020-05-05,19
Groton,2020-05-05,88
Guilford,2020-05-05,82
Haddam,2020-05-05,22
Hamden,2020-05-05,696
Hampton,2020-05-05,1
Hartford,2020-05-05,1257
Hartland,2020-05-05,5
Harwinton,2020-05-05,26
Hebron,2020-05-05,15
Kent,2020-05-05,7
Killingly,2020-05-05,22
Killingworth,2020-05-05,12
Lebanon,2020-05-05,16
Ledyard,2020-05-05,14
Lisbon,2020-05-05,5
Litchfield,2020-05-05,30
Lyme,2020-05-05,2
Madison,2020-05-05,95
Manchester,2020-05-05,387
Mansfield,2020-05-05,22
Marlborough,2020-05-05,42
Meriden,2020-05-05,438
Middlebury,2020-05-05,35
Middlefield,2020-05-05,13
Middletown,2020-05-05,358
Milford,2020-05-05,498
Monroe,2020-05-05,83
Montville,2020-05-05,79
Morris,2020-05-05,15
Naugatuck,2020-05-05,206
New Britain,2020-05-05,564
New Canaan,2020-05-05,146
New Fairfield,2020-05-05,102
New Hartford,2020-05-05,21
New Haven,2020-05-05,1752
New London,2020-05-05,92
New Milford,2020-05-05,216
Newington,2020-05-05,224
Newtown,2020-05-05,128
Norfolk,2020-05-05,8
North Branford,2020-05-05,62
North Canaan,2020-05-05,5
North Haven,2020-05-05,189
North Stonington,2020-05-05,8
Norwalk,2020-05-05,1645
Norwich,2020-05-05,55
Old Lyme,2020-05-05,15
Old Saybrook,2020-05-05,23
Orange,2020-05-05,98
Oxford,2020-05-05,68
Plainfield,2020-05-05,24
Plainville,2020-05-05,112
Plymouth,2020-05-05,50
Pomfret,2020-05-05,10
Portland,2020-05-05,51
Preston,2020-05-05,8
Prospect,2020-05-05,40
Putnam,2020-05-05,18
Redding,2020-05-05,60
Ridgefield,2020-05-05,185
Rocky Hill,2020-05-05,257
Roxbury,2020-05-05,6
Salem,2020-05-05,3
Salisbury,2020-05-05,9
Scotland,2020-05-05,0
Seymour,2020-05-05,168
Sharon,2020-05-05,14
Shelton,2020-05-05,453
Sherman,2020-05-05,12
Simsbury,2020-05-05,78
Somers,2020-05-05,104
South Windsor,2020-05-05,102
Southbury,2020-05-05,151
Southington,2020-05-05,204
Sprague,2020-05-05,2
Stafford,2020-05-05,83
Stamford,2020-05-05,2797
Sterling,2020-05-05,2
Stonington,2020-05-05,29
Stratford,2020-05-05,602
Suffield,2020-05-05,93
Thomaston,2020-05-05,43
Thompson,2020-05-05,21
Tolland,2020-05-05,36
Torrington,2020-05-05,380
Trumbull,2020-05-05,404
Union,2020-05-05,2
Vernon,2020-05-05,144
Voluntown,2020-05-05,7
Wallingford,2020-05-05,311
Warren,2020-05-05,4
Washington,2020-05-05,18
Waterbury,2020-05-05,1438
Waterford,2020-05-05,136
Watertown,2020-05-05,104
West Hartford,2020-05-05,352
West Haven,2020-05-05,798
Westbrook,2020-05-05,17
Weston,2020-05-05,61
Westport,2020-05-05,256
Wethersfield,2020-05-05,173
Willington,2020-05-05,6
Wilton,2020-05-05,164
Winchester,2020-05-05,48
Windham,2020-05-05,89
Windsor,2020-05-05,352
Windsor Locks,2020-05-05,60
Wolcott,2020-05-05,86
Woodbridge,2020-05-05,106
Woodbury,2020-05-05,36
Woodstock,2020-05-05,11
Andover,2020-05-06,6
Ansonia,2020-05-06,193
Ashford,2020-05-06,12
Avon,2020-05-06,64
Barkhamsted,2020-05-06,19
Beacon Falls,2020-05-06,43
Berlin,2020-05-06,124
Bethany,2020-05-06,26
Bethel,2020-05-06,202
Bethlehem,2020-05-06,9
Bloomfield,2020-05-06,310
Bolton,2020-05-06,15
Bozrah,2020-05-06,7
Branford,2020-05-06,275
Bridgeport,2020-05-06,2266
Bridgewater,2020-05-06,4
Bristol,2020-05-06,424
Brookfield,2020-05-06,138
Brooklyn,2020-05-06,15
Burlington,2020-05-06,19
Canaan,2020-05-06,0
Canterbury,2020-05-06,10
Canton,2020-05-06,67
Chaplin,2020-05-06,2
Cheshire,2020-05-06,147
Chester,2020-05-06,41
Clinton,2020-05-06,33
Colchester,2020-05-06,23
Colebrook,2020-05-06,2
Columbia,2020-05-06,14
Cornwall,2020-05-06,3
Coventry,2020-05-06,27
Cromwell,2020-05-06,83
Danbury,2020-05-06,1473
Darien,2020-05-06,193
Deep River,2020-05-06,7
Derby,2020-05-06,115
Durham,2020-05-06,23
East Granby,2020-05-06,7
East Haddam,2020-05-06,11
East Hampton,2020-05-06,34
East Hartford,2020-05-06,521
East Haven,2020-05-06,323
East Lyme,2020-05-06,109
East Windsor,2020-05-06,60
Eastford,2020-05-06,7
Easton,2020-05-06,27
Ellington,2020-05-06,41
Enfield,2020-05-06,332
Essex,2020-05-06,16
Fairfield,2020-05-06,448
Farmington,2020-05-06,163
Franklin,2020-05-06,2
Glastonbury,2020-05-06,203
Goshen,2020-05-06,8
Granby,2020-05-06,16
Greenwich,2020-05-06,714
Griswold,2020-05-06,19
Groton,2020-05-06,90
Guilford,2020-05-06,82
Haddam,2020-05-06,23
Hamden,2020-05-06,736
Hampton,2020-05-06,1
Hartford,2020-05-06,1338
Hartland,2020-05-06,5
Harwinton,2020-05-06,26
Hebron,2020-05-06,17
Kent,2020-05-06,7
Killingly,2020-05-06,23
Killingworth,2020-05-06,13
Lebanon,2020-05-06,16
Ledyard,2020-05-06,14
Lisbon,2020-05-06,5
Litchfield,2020-05-06,30
Lyme,2020-05-06,2
Madison,2020-05-06,97
Manchester,2020-05-06,403
Mansfield,2020-05-06,22
Marlborough,2020-05-06,42
Meriden,2020-05-06,452
Middlebury,2020-05-06,36
Middlefield,2020-05-06,14
Middletown,2020-05-06,374
Milford,2020-05-06,512
Monroe,2020-05-06,84
Montville,2020-05-06,95
Morris,2020-05-06,16
Naugatuck,2020-05-06,217
New Britain,2020-05-06,594
New Canaan,2020-05-06,147
New Fairfield,2020-05-06,103
New Hartford,2020-05-06,22
New Haven,2020-05-06,1837
New London,2020-05-06,94
New Milford,2020-05-06,217
Newington,2020-05-06,231
Newtown,2020-05-06,135
Norfolk,2020-05-06,8
North Branford,2020-05-06,63
North Canaan,2020-05-06,5
North Haven,2020-05-06,189
North Stonington,2020-05-06,8
Norwalk,2020-05-06,1667
Norwich,2020-05-06,56
Old Lyme,2020-05-06,15
Old Saybrook,2020-05-06,23
Orange,2020-05-06,101
Oxford,2020-05-06,69
Plainfield,2020-05-06,26
Plainville,2020-05-06,113
Plymouth,2020-05-06,53
Pomfret,2020-05-06,10
Portland,2020-05-06,51
Preston,2020-05-06,8
Prospect,2020-05-06,41
Putnam,2020-05-06,18
Redding,2020-05-06,60
Ridgefield,2020-05-06,185
Rocky Hill,2020-05-06,268
Roxbury,2020-05-06,6
Salem,2020-05-06,3
Salisbury,2020-05-06,9
Scotland,2020-05-06,0
Seymour,2020-05-06,176
Sharon,2020-05-06,14
Shelton,2020-05-06,463
Sherman,2020-05-06,12
Simsbury,2020-05-06,81
Somers,2020-05-06,107
South Windsor,2020-05-06,106
Southbury,2020-05-06,148
Southington,2020-05-06,209
Sprague,2020-05-06,3
Stafford,2020-05-06,83
Stamford,2020-05-06,2830
Sterling,2020-05-06,2
Stonington,2020-05-06,29
Stratford,2020-05-06,631
Suffield,2020-05-06,94
Thomaston,2020-05-06,44
Thompson,2020-05-06,21
Tolland,2020-05-06,37
Torrington,2020-05-06,394
Trumbull,2020-05-06,418
Union,2020-05-06,2
Vernon,2020-05-06,145
Voluntown,2020-05-06,7
Wallingford,2020-05-06,324
Warren,2020-05-06,4
Washington,2020-05-06,18
Waterbury,2020-05-06,1464
Waterford,2020-05-06,137
Watertown,2020-05-06,109
West Hartford,2020-05-06,353
West Haven,2020-05-06,816
Westbrook,2020-05-06,18
Weston,2020-05-06,62
Westport,2020-05-06,256
Wethersfield,2020-05-06,177
Willington,2020-05-06,6
Wilton,2020-05-06,165
Winchester,2020-05-06,50
Windham,2020-05-06,92
Windsor,2020-05-06,356
Windsor Locks,2020-05-06,70
Wolcott,2020-05-06,91
Woodbridge,2020-05-06,105
Woodbury,2020-05-06,37
Woodstock,2020-05-06,11
Andover,2020-05-07,6
Ansonia,2020-05-07,198
Ashford,2020-05-07,12
Avon,2020-05-07,64
Barkhamsted,2020-05-07,19
Beacon Falls,2020-05-07,43
Berlin,2020-05-07,127
Bethany,2020-05-07,26
Bethel,2020-05-07,204
Bethlehem,2020-05-07,9
Bloomfield,2020-05-07,314
Bolton,2020-05-07,15
Bozrah,2020-05-07,7
Branford,2020-05-07,277
Bridgeport,2020-05-07,2341
Bridgewater,2020-05-07,5
Bristol,2020-05-07,426
Brookfield,2020-05-07,138
Brooklyn,2020-05-07,15
Burlington,2020-05-07,19
Canaan,2020-05-07,0
Canterbury,2020-05-07,11
Canton,2020-05-07,67
Chaplin,2020-05-07,2
Cheshire,2020-05-07,149
Chester,2020-05-07,41
Clinton,2020-05-07,33
Colchester,2020-05-07,23
Colebrook,2020-05-07,2
Columbia,2020-05-07,14
Cornwall,2020-05-07,4
Coventry,2020-05-07,28
Cromwell,2020-05-07,84
Danbury,2020-05-07,1483
Darien,2020-05-07,193
Deep River,2020-05-07,7
Derby,2020-05-07,118
Durham,2020-05-07,25
East Granby,2020-05-07,7
East Haddam,2020-05-07,11
East Hampton,2020-05-07,35
East Hartford,2020-05-07,530
East Haven,2020-05-07,332
East Lyme,2020-05-07,109
East Windsor,2020-05-07,64
Eastford,2020-05-07,7
Easton,2020-05-07,28
Ellington,2020-05-07,42
Enfield,2020-05-07,335
Essex,2020-05-07,15
Fairfield,2020-05-07,458
Farmington,2020-05-07,163
Franklin,2020-05-07,2
Glastonbury,2020-05-07,211
Goshen,2020-05-07,8
Granby,2020-05-07,16
Greenwich,2020-05-07,714
Griswold,2020-05-07,19
Groton,2020-05-07,91
Guilford,2020-05-07,82
Haddam,2020-05-07,24
Hamden,2020-05-07,758
Hampton,2020-05-07,1
Hartford,2020-05-07,1384
Hartland,2020-05-07,5
Harwinton,2020-05-07,26
Hebron,2020-05-07,17
Kent,2020-05-07,7
Killingly,2020-05-07,22
Killingworth,2020-05-07,13
Lebanon,2020-05-07,16
Ledyard,2020-05-07,16
Lisbon,2020-05-07,5
Litchfield,2020-05-07,30
Lyme,2020-05-07,2
Madison,2020-05-07,100
Manchester,2020-05-07,421
Mansfield,2020-05-07,23
Marlborough,2020-05-07,42
Meriden,2020-05-07,472
Middlebury,2020-05-07,36
Middlefield,2020-05-07,14
Middletown,2020-05-07,381
Milford,2020-05-07,521
Monroe,2020-05-07,88
Montville,2020-05-07,96
Morris,2020-05-07,16
Naugatuck,2020-05-07,231
New Britain,2020-05-07,619
New Canaan,2020-05-07,148
New Fairfield,2020-05-07,105
New Hartford,2020-05-07,22
New Haven,2020-05-07,1884
New London,2020-05-07,100
New Milford,2020-05-07,222
Newington,2020-05-07,237
Newtown,2020-05-07,140
Norfolk,2020-05-07,8
North Branford,2020-05-07,64
North Canaan,2020-05-07,5
North Haven,2020-05-07,192
North Stonington,2020-05-07,8
Norwalk,2020-05-07,1701
Norwich,2020-05-07,58
Old Lyme,2020-05-07,15
Old Saybrook,2020-05-07,23
Orange,2020-05-07,104
Oxford,2020-05-07,70
Plainfield,2020-05-07,26
Plainville,2020-05-07,114
Plymouth,2020-05-07,53
Pomfret,2020-05-07,10
Portland,2020-05-07,51
Preston,2020-05-07,8
Prospect,2020-05-07,41
Putnam,2020-05-07,17
Redding,2020-05-07,60
Ridgefield,2020-05-07,187
Rocky Hill,2020-05-07,272
Roxbury,2020-05-07,6
Salem,2020-05-07,3
Salisbury,2020-05-07,9
Scotland,2020-05-07,0
Seymour,2020-05-07,183
Sharon,2020-05-07,14
Shelton,2020-05-07,472
Sherman,2020-05-07,12
Simsbury,2020-05-07,83
Somers,2020-05-07,110
South Windsor,2020-05-07,110
Southbury,2020-05-07,149
Southington,2020-05-07,210
Sprague,2020-05-07,3
Stafford,2020-05-07,84
Stamford,2020-05-07,2855
Sterling,2020-05-07,2
Stonington,2020-05-07,30
Stratford,2020-05-07,639
Suffield,2020-05-07,93
Thomaston,2020-05-07,44
Thompson,2020-05-07,21
Tolland,2020-05-07,38
Torrington,2020-05-07,401
Trumbull,2020-05-07,427
Union,2020-05-07,2
Vernon,2020-05-07,145
Voluntown,2020-05-07,7
Wallingford,2020-05-07,333
Warren,2020-05-07,4
Washington,2020-05-07,18
Waterbury,2020-05-07,1486
Waterford,2020-05-07,137
Watertown,2020-05-07,110
West Hartford,2020-05-07,357
West Haven,2020-05-07,842
Westbrook,2020-05-07,18
Weston,2020-05-07,62
Westport,2020-05-07,258
Wethersfield,2020-05-07,180
Willington,2020-05-07,6
Wilton,2020-05-07,166
Winchester,2020-05-07,51
Windham,2020-05-07,92
Windsor,2020-05-07,360
Windsor Locks,2020-05-07,74
Wolcott,2020-05-07,90
Woodbridge,2020-05-07,106
Woodbury,2020-05-07,37
Woodstock,2020-05-07,11
Andover,2020-05-08,6
Ansonia,2020-05-08,202
Ashford,2020-05-08,12
Avon,2020-05-08,67
Barkhamsted,2020-05-08,19
Beacon Falls,2020-05-08,43
Berlin,2020-05-08,128
Bethany,2020-05-08,27
Bethel,2020-05-08,208
Bethlehem,2020-05-08,9
Bloomfield,2020-05-08,326
Bolton,2020-05-08,16
Bozrah,2020-05-08,7
Branford,2020-05-08,279
Bridgeport,2020-05-08,2378
Bridgewater,2020-05-08,5
Bristol,2020-05-08,434
Brookfield,2020-05-08,139
Brooklyn,2020-05-08,16
Burlington,2020-05-08,19
Canaan,2020-05-08,0
Canterbury,2020-05-08,11
Canton,2020-05-08,67
Chaplin,2020-05-08,2
Cheshire,2020-05-08,150
Chester,2020-05-08,40
Clinton,2020-05-08,37
Colchester,2020-05-08,26
Colebrook,2020-05-08,2
Columbia,2020-05-08,15
Cornwall,2020-05-08,3
Coventry,2020-05-08,28
Cromwell,2020-05-08,85
Danbury,2020-05-08,1491
Darien,2020-05-08,193
Deep River,2020-05-08,7
Derby,2020-05-08,119
Durham,2020-05-08,25
East Granby,2020-05-08,7
East Haddam,2020-05-08,11
East Hampton,2020-05-08,35
East Hartford,2020-05-08,546
East Haven,2020-05-08,337
East Lyme,2020-05-08,113
East Windsor,2020-05-08,72
Eastford,2020-05-08,7
Easton,2020-05-08,29
Ellington,2020-05-08,42
Enfield,2020-05-08,340
Essex,2020-05-08,16
Fairfield,2020-05-08,466
Farmington,2020-05-08,164
Franklin,2020-05-08,2
Glastonbury,2020-05-08,212
Goshen,2020-05-08,8
Granby,2020-05-08,16
Greenwich,2020-05-08,712
Griswold,2020-05-08,19
Groton,2020-05-08,92
Guilford,2020-05-08,84
Haddam,2020-05-08,24
Hamden,2020-05-08,766
Hampton,2020-05-08,1
Hartford,2020-05-08,1446
Hartland,2020-05-08,5
Harwinton,2020-05-08,26
Hebron,2020-05-08,17
Kent,2020-05-08,7
Killingly,2020-05-08,23
Killingworth,2020-05-08,13
Lebanon,2020-05-08,17
Ledyard,2020-05-08,17
Lisbon,2020-05-08,5
Litchfield,2020-05-08,31
Lyme,2020-05-08,2
Madison,2020-05-08,101
Manchester,2020-05-08,425
Mansfield,2020-05-08,23
Marlborough,2020-05-08,43
Meriden,2020-05-08,523
Middlebury,2020-05-08,36
Middlefield,2020-05-08,14
Middletown,2020-05-08,390
Milford,2020-05-08,526
Monroe,2020-05-08,88
Montville,2020-05-08,98
Morris,2020-05-08,16
Naugatuck,2020-05-08,243
New Britain,2020-05-08,647
New Canaan,2020-05-08,147
New Fairfield,2020-05-08,106
New Hartford,2020-05-08,22
New Haven,2020-05-08,1951
New London,2020-05-08,105
New Milford,2020-05-08,224
Newington,2020-05-08,247
Newtown,2020-05-08,142
Norfolk,2020-05-08,8
North Branford,2020-05-08,66
North Canaan,2020-05-08,5
North Haven,2020-05-08,196
North Stonington,2020-05-08,9
Norwalk,2020-05-08,1730
Norwich,2020-05-08,58
Old Lyme,2020-05-08,15
Old Saybrook,2020-05-08,23
Orange,2020-05-08,105
Oxford,2020-05-08,71
Plainfield,2020-05-08,26
Plainville,2020-05-08,115
Plymouth,2020-05-08,54
Pomfret,2020-05-08,10
Portland,2020-05-08,51
Preston,2020-05-08,8
Prospect,2020-05-08,43
Putnam,2020-05-08,17
Redding,2020-05-08,61
Ridgefield,2020-05-08,189
Rocky Hill,2020-05-08,282
Roxbury,2020-05-08,6
Salem,2020-05-08,3
Salisbury,2020-05-08,9
Scotland,2020-05-08,0
Seymour,2020-05-08,186
Sharon,2020-05-08,14
Shelton,2020-05-08,479
Sherman,2020-05-08,12
Simsbury,2020-05-08,85
Somers,2020-05-08,110
South Windsor,2020-05-08,111
Southbury,2020-05-08,148
Southington,2020-05-08,216
Sprague,2020-05-08,3
Stafford,2020-05-08,85
Stamford,2020-05-08,2872
Sterling,2020-05-08,2
Stonington,2020-05-08,30
Stratford,2020-05-08,647
Suffield,2020-05-08,93
Thomaston,2020-05-08,44
Thompson,2020-05-08,22
Tolland,2020-05-08,38
Torrington,2020-05-08,412
Trumbull,2020-05-08,439
Union,2020-05-08,2
Vernon,2020-05-08,150
Voluntown,2020-05-08,8
Wallingford,2020-05-08,343
Warren,2020-05-08,4
Washington,2020-05-08,18
Waterbury,2020-05-08,1496
Waterford,2020-05-08,138
Watertown,2020-05-08,109
West Hartford,2020-05-08,366
West Haven,2020-05-08,854
Westbrook,2020-05-08,18
Weston,2020-05-08,63
Westport,2020-05-08,261
Wethersfield,2020-05-08,187
Willington,2020-05-08,8
Wilton,2020-05-08,178
Winchester,2020-05-08,50
Windham,2020-05-08,105
Windsor,2020-05-08,365
Windsor Locks,2020-05-08,74
Wolcott,2020-05-08,90
Woodbridge,2020-05-08,106
Woodbury,2020-05-08,37
Woodstock,2020-05-08,12
Andover,2020-05-09,6
Ansonia,2020-05-09,202
Ashford,2020-05-09,13
Avon,2020-05-09,69
Barkhamsted,2020-05-09,19
Beacon Falls,2020-05-09,43
Berlin,2020-05-09,128
Bethany,2020-05-09,27
Bethel,2020-05-09,209
Bethlehem,2020-05-09,8
Bloomfield,2020-05-09,338
Bolton,2020-05-09,16
Bozrah,2020-05-09,7
Branford,2020-05-09,281
Bridgeport,2020-05-09,2430
Bridgewater,2020-05-09,5
Bristol,2020-05-09,442
Brookfield,2020-05-09,139
Brooklyn,2020-05-09,16
Burlington,2020-05-09,20
Canaan,2020-05-09,0
Canterbury,2020-05-09,11
Canton,2020-05-09,68
Chaplin,2020-05-09,2
Cheshire,2020-05-09,152
Chester,2020-05-09,41
Clinton,2020-05-09,37
Colchester,2020-05-09,27
Colebrook,2020-05-09,2
Columbia,2020-05-09,15
Cornwall,2020-05-09,3
Coventry,2020-05-09,28
Cromwell,2020-05-09,86
Danbury,2020-05-09,1506
Darien,2020-05-09,197
Deep River,2020-05-09,7
Derby,2020-05-09,119
Durham,2020-05-09,25
East Granby,2020-05-09,7
East Haddam,2020-05-09,11
East Hampton,2020-05-09,35
East Hartford,2020-05-09,557
East Haven,2020-05-09,338
East Lyme,2020-05-09,114
East Windsor,2020-05-09,82
Eastford,2020-05-09,7
Easton,2020-05-09,29
Ellington,2020-05-09,42
Enfield,2020-05-09,342
Essex,2020-05-09,17
Fairfield,2020-05-09,476
Farmington,2020-05-09,165
Franklin,2020-05-09,2
Glastonbury,2020-05-09,215
Goshen,2020-05-09,8
Granby,2020-05-09,17
Greenwich,2020-05-09,719
Griswold,2020-05-09,19
Groton,2020-05-09,97
Guilford,2020-05-09,83
Haddam,2020-05-09,24
Hamden,2020-05-09,780
Hampton,2020-05-09,1
Hartford,2020-05-09,1505
Hartland,2020-05-09,5
Harwinton,2020-05-09,26
Hebron,2020-05-09,17
Kent,2020-05-09,7
Killingly,2020-05-09,23
Killingworth,2020-05-09,13
Lebanon,2020-05-09,17
Ledyard,2020-05-09,17
Lisbon,2020-05-09,5
Litchfield,2020-05-09,32
Lyme,2020-05-09,3
Madison,2020-05-09,101
Manchester,2020-05-09,431
Mansfield,2020-05-09,24
Marlborough,2020-05-09,43
Meriden,2020-05-09,559
Middlebury,2020-05-09,36
Middlefield,2020-05-09,15
Middletown,2020-05-09,395
Milford,2020-05-09,528
Monroe,2020-05-09,90
Montville,2020-05-09,98
Morris,2020-05-09,16
Naugatuck,2020-05-09,247
New Britain,2020-05-09,655
New Canaan,2020-05-09,153
New Fairfield,2020-05-09,105
New Hartford,2020-05-09,22
New Haven,2020-05-09,1973
New London,2020-05-09,105
New Milford,2020-05-09,224
Newington,2020-05-09,252
Newtown,2020-05-09,145
Norfolk,2020-05-09,8
North Branford,2020-05-09,66
North Canaan,2020-05-09,5
North Haven,2020-05-09,197
North Stonington,2020-05-09,9
Norwalk,2020-05-09,1764
Norwich,2020-05-09,59
Old Lyme,2020-05-09,16
Old Saybrook,2020-05-09,24
Orange,2020-05-09,106
Oxford,2020-05-09,72
Plainfield,2020-05-09,27
Plainville,2020-05-09,118
Plymouth,2020-05-09,54
Pomfret,2020-05-09,10
Portland,2020-05-09,50
Preston,2020-05-09,8
Prospect,2020-05-09,44
Putnam,2020-05-09,17
Redding,2020-05-09,63
Ridgefield,2020-05-09,189
Rocky Hill,2020-05-09,286
Roxbury,2020-05-09,6
Salem,2020-05-09,3
Salisbury,2020-05-09,9
Scotland,2020-05-09,0
Seymour,2020-05-09,191
Sharon,2020-05-09,14
Shelton,2020-05-09,483
Sherman,2020-05-09,13
Simsbury,2020-05-09,86
Somers,2020-05-09,110
South Windsor,2020-05-09,114
Southbury,2020-05-09,148
Southington,2020-05-09,216
Sprague,2020-05-09,3
Stafford,2020-05-09,85
Stamford,2020-05-09,2921
Sterling,2020-05-09,2
Stonington,2020-05-09,26
Stratford,2020-05-09,657
Suffield,2020-05-09,93
Thomaston,2020-05-09,45
Thompson,2020-05-09,23
Tolland,2020-05-09,39
Torrington,2020-05-09,422
Trumbull,2020-05-09,445
Union,2020-05-09,2
Vernon,2020-05-09,151
Voluntown,2020-05-09,8
Wallingford,2020-05-09,348
Warren,2020-05-09,4
Washington,2020-05-09,18
Waterbury,2020-05-09,1514
Waterford,2020-05-09,139
Watertown,2020-05-09,111
West Hartford,2020-05-09,373
West Haven,2020-05-09,857
Westbrook,2020-05-09,18
Weston,2020-05-09,62
Westport,2020-05-09,261
Wethersfield,2020-05-09,192
Willington,2020-05-09,8
Wilton,2020-05-09,180
Winchester,2020-05-09,48
Windham,2020-05-09,106
Windsor,2020-05-09,367
Windsor Locks,2020-05-09,77
Wolcott,2020-05-09,91
Woodbridge,2020-05-09,106
Woodbury,2020-05-09,37
Woodstock,2020-05-09,12
Andover,2020-05-10,6
Ansonia,2020-05-10,207
Ashford,2020-05-10,13
Avon,2020-05-10,71
Barkhamsted,2020-05-10,19
Beacon Falls,2020-05-10,43
Berlin,2020-05-10,128
Bethany,2020-05-10,27
Bethel,2020-05-10,209
Bethlehem,2020-05-10,8
Bloomfield,2020-05-10,343
Bolton,2020-05-10,16
Bozrah,2020-05-10,7
Branford,2020-05-10,283
Bridgeport,2020-05-10,2468
Bridgewater,2020-05-10,6
Bristol,2020-05-10,439
Brookfield,2020-05-10,139
Brooklyn,2020-05-10,16
Burlington,2020-05-10,20
Canaan,2020-05-10,0
Canterbury,2020-05-10,11
Canton,2020-05-10,67
Chaplin,2020-05-10,2
Cheshire,2020-05-10,152
Chester,2020-05-10,41
Clinton,2020-05-10,38
Colchester,2020-05-10,27
Colebrook,2020-05-10,2
Columbia,2020-05-10,15
Cornwall,2020-05-10,3
Coventry,2020-05-10,29
Cromwell,2020-05-10,86
Danbury,2020-05-10,1507
Darien,2020-05-10,196
Deep River,2020-05-10,7
Derby,2020-05-10,121
Durham,2020-05-10,25
East Granby,2020-05-10,7
East Haddam,2020-05-10,11
East Hampton,2020-05-10,35
East Hartford,2020-05-10,558
East Haven,2020-05-10,339
East Lyme,2020-05-10,114
East Windsor,2020-05-10,84
Eastford,2020-05-10,7
Easton,2020-05-10,29
Ellington,2020-05-10,41
Enfield,2020-05-10,342
Essex,2020-05-10,17
Fairfield,2020-05-10,481
Farmington,2020-05-10,166
Franklin,2020-05-10,2
Glastonbury,2020-05-10,216
Goshen,2020-05-10,8
Granby,2020-05-10,17
Greenwich,2020-05-10,719
Griswold,2020-05-10,19
Groton,2020-05-10,97
Guilford,2020-05-10,83
Haddam,2020-05-10,24
Hamden,2020-05-10,780
Hampton,2020-05-10,1
Hartford,2020-05-10,1529
Hartland,2020-05-10,5
Harwinton,2020-05-10,26
Hebron,2020-05-10,18
Kent,2020-05-10,7
Killingly,2020-05-10,23
Killingworth,2020-05-10,12
Lebanon,2020-05-10,17
Ledyard,2020-05-10,17
Lisbon,2020-05-10,5
Litchfield,2020-05-10,32
Lyme,2020-05-10,3
Madison,2020-05-10,101
Manchester,2020-05-10,433
Mansfield,2020-05-10,24
Marlborough,2020-05-10,43
Meriden,2020-05-10,562
Middlebury,2020-05-10,36
Middlefield,2020-05-10,15
Middletown,2020-05-10,396
Milford,2020-05-10,535
Monroe,2020-05-10,91
Montville,2020-05-10,98
Morris,2020-05-10,16
Naugatuck,2020-05-10,248
New Britain,2020-05-10,659
New Canaan,2020-05-10,157
New Fairfield,2020-05-10,105
New Hartford,2020-05-10,22
New Haven,2020-05-10,1982
New London,2020-05-10,106
New Milford,2020-05-10,224
Newington,2020-05-10,271
Newtown,2020-05-10,145
Norfolk,2020-05-10,8
North Branford,2020-05-10,66
